,game,model,experiment,episode,metric,value
28720,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_coop_it,episode_47,Played,1.0
28721,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_coop_it,episode_48,Played,1.0
28722,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_coop_it,episode_49,Played,0.0
28723,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_0,Played,0.0
28724,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_1,Played,0.0
28725,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_2,Played,1.0
28726,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_3,Played,0.0
28727,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_4,Played,0.0
28728,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_5,Played,0.0
28729,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_6,Played,0.0
28730,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_7,Played,0.0
28731,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_8,Played,1.0
28732,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_9,Played,0.0
28733,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_10,Played,1.0
28734,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_11,Played,0.0
28735,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_12,Played,0.0
28736,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_13,Played,0.0
28737,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_14,Played,0.0
28738,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_15,Played,1.0
28739,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_16,Played,1.0
28740,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_17,Played,0.0
28741,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_18,Played,0.0
28742,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_19,Played,0.0
28743,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_20,Played,1.0
28744,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_21,Played,1.0
28745,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_22,Played,0.0
28746,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_23,Played,0.0
28747,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_24,Played,0.0
28748,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_25,Played,1.0
28749,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_26,Played,1.0
28750,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_27,Played,0.0
28751,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_28,Played,0.0
28752,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_29,Played,0.0
28753,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_30,Played,1.0
28754,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_31,Played,1.0
28755,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_32,Played,0.0
28756,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_33,Played,0.0
28757,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_34,Played,1.0
28758,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_35,Played,1.0
28759,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_36,Played,0.0
28760,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_37,Played,0.0
28761,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_38,Played,0.0
28762,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_39,Played,0.0
28763,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_40,Played,0.0
28764,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_41,Played,1.0
28765,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_42,Played,1.0
28766,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_43,Played,1.0
28767,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_44,Played,1.0
28768,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_45,Played,0.0
28769,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_46,Played,1.0
28770,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_47,Played,1.0
28771,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_48,Played,1.0
28772,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_en,episode_49,Played,1.0
28773,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_0,Played,1.0
28774,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_1,Played,1.0
28775,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_2,Played,1.0
28776,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_3,Played,0.0
28777,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_4,Played,0.0
28778,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_5,Played,1.0
28779,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_6,Played,1.0
28780,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_7,Played,1.0
28781,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_8,Played,1.0
28782,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_9,Played,1.0
28783,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_10,Played,1.0
28784,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_11,Played,1.0
28785,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_12,Played,1.0
28786,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_13,Played,1.0
28787,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_14,Played,1.0
28788,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_15,Played,1.0
28789,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_16,Played,1.0
28790,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_17,Played,1.0
28791,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_18,Played,1.0
28792,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_19,Played,1.0
28793,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_20,Played,1.0
28794,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_21,Played,1.0
28795,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_22,Played,1.0
28796,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_23,Played,1.0
28797,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_24,Played,1.0
28798,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_25,Played,1.0
28799,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_26,Played,1.0
28800,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_27,Played,1.0
28801,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_28,Played,1.0
28802,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_29,Played,1.0
28803,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_30,Played,1.0
28804,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_31,Played,1.0
28805,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_32,Played,0.0
28806,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_33,Played,1.0
28807,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_34,Played,0.0
28808,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_35,Played,1.0
28809,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_36,Played,1.0
28810,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_37,Played,1.0
28811,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_38,Played,1.0
28812,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_39,Played,1.0
28813,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_40,Played,1.0
28814,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_41,Played,1.0
28815,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_42,Played,1.0
28816,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_43,Played,1.0
28817,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_44,Played,1.0
28818,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_45,Played,0.0
28819,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_46,Played,1.0
28820,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_47,Played,1.0
28821,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_48,Played,1.0
28822,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_de,episode_49,Played,1.0
28823,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_0,Played,1.0
28824,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_1,Played,1.0
28825,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_2,Played,1.0
28826,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_3,Played,1.0
28827,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_4,Played,1.0
28828,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_5,Played,1.0
28829,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_6,Played,1.0
28830,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_7,Played,1.0
28831,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_8,Played,1.0
28832,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_9,Played,1.0
28833,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_10,Played,1.0
28834,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_11,Played,1.0
28835,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_12,Played,1.0
28836,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_13,Played,1.0
28837,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_14,Played,1.0
28838,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_15,Played,1.0
28839,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_16,Played,1.0
28840,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_17,Played,1.0
28841,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_18,Played,1.0
28842,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_19,Played,1.0
28843,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_20,Played,0.0
28844,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_21,Played,1.0
28845,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_22,Played,1.0
28846,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_23,Played,1.0
28847,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_25,Played,1.0
28848,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_26,Played,1.0
28849,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_27,Played,1.0
28850,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_28,Played,0.0
28851,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_29,Played,1.0
28852,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_30,Played,1.0
28853,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_32,Played,1.0
28854,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_33,Played,1.0
28855,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_34,Played,1.0
28856,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_35,Played,1.0
28857,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_37,Played,1.0
28858,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_38,Played,1.0
28859,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_39,Played,0.0
28860,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_40,Played,1.0
28861,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_41,Played,1.0
28862,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_44,Played,1.0
28863,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_45,Played,1.0
28864,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_46,Played,1.0
28865,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_47,Played,1.0
28866,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_48,Played,0.0
28867,dond,llama-3-70b-t0.0--llama-3-70b-t0.0,0_semi_it,episode_49,Played,1.0
28868,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_0,Played,1.0
28869,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_1,Played,0.0
28870,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_2,Played,1.0
28871,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_3,Played,0.0
28872,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_4,Played,0.0
28873,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_5,Played,1.0
28874,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_6,Played,1.0
28875,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_7,Played,0.0
28876,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_9,Played,1.0
28877,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_11,Played,0.0
28878,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_12,Played,1.0
28879,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_13,Played,1.0
28880,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_14,Played,0.0
28881,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_15,Played,1.0
28882,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_16,Played,1.0
28883,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_17,Played,1.0
28884,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_18,Played,1.0
28885,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_19,Played,1.0
28886,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_20,Played,0.0
28887,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_21,Played,1.0
28888,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_22,Played,0.0
28889,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_23,Played,0.0
28890,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_24,Played,1.0
28891,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_25,Played,1.0
28892,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_26,Played,1.0
28893,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_27,Played,1.0
28894,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_28,Played,0.0
28895,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_29,Played,0.0
28896,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_30,Played,1.0
28897,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_31,Played,1.0
28898,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_32,Played,0.0
28899,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_33,Played,1.0
28900,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_34,Played,1.0
28901,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_35,Played,1.0
28902,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_36,Played,1.0
28903,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_37,Played,0.0
28904,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_38,Played,0.0
28905,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_39,Played,0.0
28906,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_40,Played,0.0
28907,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_41,Played,0.0
28908,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_42,Played,1.0
28909,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_43,Played,0.0
28910,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_44,Played,1.0
28911,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_45,Played,1.0
28912,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_46,Played,1.0
28913,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_47,Played,0.0
28914,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_48,Played,0.0
28915,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_en,episode_49,Played,0.0
28916,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_0,Played,0.0
28917,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_1,Played,1.0
28918,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_2,Played,1.0
28919,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_3,Played,1.0
28920,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_4,Played,1.0
28921,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_5,Played,1.0
28922,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_6,Played,1.0
28923,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_7,Played,1.0
28924,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_9,Played,1.0
28925,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_10,Played,1.0
28926,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_11,Played,1.0
28927,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_12,Played,1.0
28928,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_13,Played,1.0
28929,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_14,Played,0.0
28930,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_15,Played,1.0
28931,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_16,Played,1.0
28932,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_17,Played,1.0
28933,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_18,Played,1.0
28934,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_19,Played,0.0
28935,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_20,Played,1.0
28936,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_21,Played,1.0
28937,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_22,Played,1.0
28938,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_23,Played,1.0
28939,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_24,Played,1.0
28940,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_26,Played,1.0
28941,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_27,Played,0.0
28942,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_28,Played,1.0
28943,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_29,Played,0.0
28944,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_30,Played,1.0
28945,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_31,Played,1.0
28946,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_33,Played,1.0
28947,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_34,Played,1.0
28948,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_35,Played,1.0
28949,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_36,Played,1.0
28950,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_37,Played,1.0
28951,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_38,Played,1.0
28952,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_39,Played,1.0
28953,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_40,Played,1.0
28954,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_41,Played,1.0
28955,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_42,Played,1.0
28956,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_45,Played,1.0
28957,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_46,Played,1.0
28958,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_48,Played,1.0
28959,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_49,Played,0.0
28960,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Played,0.0
28961,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Played,1.0
28962,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Played,0.0
28963,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Played,1.0
28964,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Played,0.0
28965,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Played,0.0
28966,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Played,0.0
